claim_id,claim_date,claim_year,claim_month,insurer,state,vehicle_type,vehicle_age_years,policy_age_months,incident_type,garage_type,claim_amount_inr,claims_last_12m,days_to_report,surveyor_flag,india_cpi,india_gdp_growth,fraud_flag,anomaly_score,anomaly_flag,risk_level,ai_insight,ai_analysis_requested
CLM-012591,19-06-2025,2025,6,Reliance General,Maharashtra,Two-Wheeler,2,47,Theft,Cash Settlement,113508.37,0,4,1,4.2,6.2,0,0.0488,0,Medium Risk,AI analysis not requested.,False
CLM-012592,19-06-2025,2025,6,SBI General,Delhi,Two-Wheeler,3,26,Collision,Non-Network Garage,62333.14,0,7,0,4.2,6.2,0,0.0466,0,Medium Risk,AI analysis not requested.,False
CLM-012593,19-06-2025,2025,6,United India Insurance,Rajasthan,Two-Wheeler,0,43,Theft,Network Garage,138161.04,1,10,1,4.2,6.2,0,0.0461,0,Medium Risk,AI analysis not requested.,False
CLM-012594,19-06-2025,2025,6,Oriental Insurance,Andhra Pradesh,Private Car,2,7,Collision,Cash Settlement,968319.99,1,13,1,4.2,6.2,1,0.0155,0,Medium Risk,AI analysis not requested.,False
CLM-012595,20-06-2025,2025,6,Reliance General,Madhya Pradesh,Private Car,2,31,Theft,Non-Network Garage,191035.85,2,0,1,4.2,6.2,0,0.0478,0,Medium Risk,AI analysis not requested.,False
CLM-012596,20-06-2025,2025,6,Bajaj Allianz,Maharashtra,Private Car,16,15,Collision,Network Garage,27183.94,0,14,0,4.2,6.2,0,0.0133,0,Medium Risk,AI analysis not requested.,False
CLM-012597,20-06-2025,2025,6,SBI General,Maharashtra,Commercial Vehicle,5,44,Collision,Network Garage,73835.87,0,7,0,4.2,6.2,0,0.033,0,Medium Risk,AI analysis not requested.,False
CLM-012598,21-06-2025,2025,6,Bajaj Allianz,Kerala,Private Car,5,19,Collision,Network Garage,32887.56,0,4,0,4.2,6.2,0,0.0256,0,Medium Risk,AI analysis not requested.,False
CLM-012599,21-06-2025,2025,6,National Insurance,West Bengal,Private Car,1,22,Collision,Non-Network Garage,84741.01,1,0,1,4.2,6.2,0,0.0161,0,Medium Risk,AI analysis not requested.,False
CLM-012600,21-06-2025,2025,6,New India Assurance,Maharashtra,Private Car,0,50,Theft,Non-Network Garage,26991.4,0,2,0,4.2,6.2,0,0.0333,0,Medium Risk,AI analysis not requested.,False
CLM-012601,21-06-2025,2025,6,National Insurance,Maharashtra,Private Car,0,54,Fire,Non-Network Garage,1094036.53,0,2,1,4.2,6.2,1,0.0396,0,Medium Risk,AI analysis not requested.,False
CLM-012602,21-06-2025,2025,6,United India Insurance,Delhi,Commercial Vehicle,3,9,Natural Disaster,Cash Settlement,93569.91,0,3,1,4.2,6.2,0,0.0257,0,Medium Risk,AI analysis not requested.,False
CLM-012603,22-06-2025,2025,6,National Insurance,Maharashtra,Two-Wheeler,11,35,Theft,Cash Settlement,175708.49,0,9,1,4.2,6.2,0,0.0386,0,Medium Risk,AI analysis not requested.,False
CLM-012604,22-06-2025,2025,6,SBI General,Andhra Pradesh,Commercial Vehicle,0,37,Collision,Network Garage,131294.99,0,4,1,4.2,6.2,0,0.0045,0,Medium Risk,AI analysis not requested.,False
CLM-012605,22-06-2025,2025,6,SBI General,Uttar Pradesh,Private Car,1,3,Collision,Non-Network Garage,41616.05,0,2,0,4.2,6.2,0,0.0413,0,Medium Risk,AI analysis not requested.,False
CLM-012606,22-06-2025,2025,6,ICICI Lombard,Tamil Nadu,Two-Wheeler,4,29,Theft,Non-Network Garage,60214.09,1,7,0,4.2,6.2,0,0.0282,0,Medium Risk,AI analysis not requested.,False
CLM-012607,23-06-2025,2025,6,HDFC ERGO,Karnataka,Private Car,6,9,Natural Disaster,Cash Settlement,94681.91,0,21,1,4.2,6.2,0,0.0421,0,Medium Risk,AI analysis not requested.,False
CLM-012608,23-06-2025,2025,6,Bajaj Allianz,Odisha,Two-Wheeler,2,27,Collision,Cash Settlement,52667.25,1,0,0,4.2,6.2,0,0.0497,0,Medium Risk,AI analysis not requested.,False
CLM-012609,23-06-2025,2025,6,National Insurance,Rajasthan,Two-Wheeler,4,46,Collision,Cash Settlement,126373.5,0,7,1,4.2,6.2,0,-0.0239,1,Medium Risk,AI analysis not requested.,False
CLM-012610,23-06-2025,2025,6,Tata AIG,West Bengal,Two-Wheeler,6,37,Collision,Cash Settlement,33499.19,0,3,0,4.2,6.2,0,0.0314,0,Medium Risk,AI analysis not requested.,False
CLM-012611,23-06-2025,2025,6,Tata AIG,Jharkhand,Two-Wheeler,7,54,Theft,Non-Network Garage,272914.17,1,23,1,4.2,6.2,0,0.0118,0,Medium Risk,AI analysis not requested.,False
CLM-012612,24-06-2025,2025,6,Oriental Insurance,Delhi,Commercial Vehicle,2,55,Collision,Non-Network Garage,77028.57,0,8,1,4.2,6.2,1,0.044,0,Medium Risk,AI analysis not requested.,False
CLM-012613,24-06-2025,2025,6,SBI General,Bihar,Two-Wheeler,4,17,Collision,Cash Settlement,166931.53,1,7,1,4.2,6.2,1,0.0367,0,Medium Risk,AI analysis not requested.,False
CLM-012614,24-06-2025,2025,6,SBI General,Uttar Pradesh,Private Car,0,43,Collision,Cash Settlement,53508.58,1,7,0,4.2,6.2,0,0.0011,0,Medium Risk,AI analysis not requested.,False
CLM-012615,24-06-2025,2025,6,SBI General,Telangana,Private Car,3,56,Collision,Network Garage,95122.5,0,2,1,4.2,6.2,0,-0.0214,1,Medium Risk,AI analysis not requested.,False
CLM-012616,25-06-2025,2025,6,Oriental Insurance,Bihar,Two-Wheeler,1,9,Collision,Network Garage,83988.13,1,1,1,4.2,6.2,0,0.0317,0,Medium Risk,AI analysis not requested.,False
CLM-012617,25-06-2025,2025,6,HDFC ERGO,Madhya Pradesh,Private Car,9,43,Theft,Non-Network Garage,211224.25,2,7,1,4.2,6.2,0,0.0434,0,Medium Risk,AI analysis not requested.,False
CLM-012618,25-06-2025,2025,6,Tata AIG,Karnataka,Private Car,0,41,Collision,Non-Network Garage,82496.26,0,9,1,4.2,6.2,0,-0.0145,1,Medium Risk,AI analysis not requested.,False
CLM-012619,26-06-2025,2025,6,Oriental Insurance,Karnataka,Private Car,0,29,Theft,Network Garage,9121.42,0,2,0,4.2,6.2,0,0.0036,0,Medium Risk,AI analysis not requested.,False
CLM-012620,26-06-2025,2025,6,Oriental Insurance,Gujarat,Two-Wheeler,1,47,Fire,Network Garage,130486.5,0,1,1,4.2,6.2,0,0.0217,0,Medium Risk,AI analysis not requested.,False
CLM-012621,27-06-2025,2025,6,Tata AIG,Telangana,Private Car,3,4,Natural Disaster,Network Garage,126657.36,0,6,1,4.2,6.2,0,0.0034,0,Medium Risk,AI analysis not requested.,False
CLM-012622,27-06-2025,2025,6,United India Insurance,West Bengal,Two-Wheeler,3,45,Collision,Non-Network Garage,17192.67,0,13,0,4.2,6.2,0,0.0148,0,Medium Risk,AI analysis not requested.,False
CLM-012623,28-06-2025,2025,6,Oriental Insurance,Karnataka,Two-Wheeler,1,15,Theft,Network Garage,206377.29,0,2,1,4.2,6.2,0,0.0199,0,Medium Risk,AI analysis not requested.,False
CLM-012624,28-06-2025,2025,6,National Insurance,Haryana,Private Car,2,28,Theft,Cash Settlement,47555.1,0,0,0,4.2,6.2,0,-0.0057,1,Medium Risk,AI analysis not requested.,False
CLM-012625,28-06-2025,2025,6,Reliance General,Uttar Pradesh,Two-Wheeler,7,9,Collision,Network Garage,129391.06,2,0,1,4.2,6.2,0,-0.0109,1,Medium Risk,AI analysis not requested.,False
CLM-012626,28-06-2025,2025,6,HDFC ERGO,Tamil Nadu,Two-Wheeler,2,35,Collision,Cash Settlement,33166.6,2,10,0,4.2,6.2,0,0.0384,0,Medium Risk,AI analysis not requested.,False
CLM-012627,28-06-2025,2025,6,ICICI Lombard,Madhya Pradesh,Two-Wheeler,0,4,Collision,Cash Settlement,185590,0,5,1,4.2,6.2,0,0.0267,0,Medium Risk,AI analysis not requested.,False
CLM-012628,28-06-2025,2025,6,Bajaj Allianz,Uttar Pradesh,Private Car,1,31,Collision,Non-Network Garage,60910.45,1,4,0,4.2,6.2,0,0.0256,0,Medium Risk,AI analysis not requested.,False
CLM-012629,29-06-2025,2025,6,SBI General,Bihar,Commercial Vehicle,0,23,Theft,Network Garage,156151.48,1,0,1,4.2,6.2,0,0.0041,0,Medium Risk,AI analysis not requested.,False
CLM-012630,29-06-2025,2025,6,Tata AIG,Rajasthan,Private Car,2,4,Collision,Network Garage,52119.88,1,18,0,4.2,6.2,0,-0.0093,1,Medium Risk,AI analysis not requested.,False
CLM-012631,29-06-2025,2025,6,United India Insurance,Haryana,Private Car,6,17,Natural Disaster,Non-Network Garage,66803.2,0,19,0,4.2,6.2,0,0.0487,0,Medium Risk,AI analysis not requested.,False
CLM-012632,30-06-2025,2025,6,Oriental Insurance,Maharashtra,Two-Wheeler,9,46,Theft,Non-Network Garage,24020.59,2,1,0,4.2,6.2,0,-0.0235,1,Medium Risk,AI analysis not requested.,False
CLM-012633,30-06-2025,2025,6,Tata AIG,Tamil Nadu,Two-Wheeler,1,16,Collision,Non-Network Garage,62658.06,0,14,0,4.2,6.2,0,0.0234,0,Medium Risk,AI analysis not requested.,False
CLM-012634,30-06-2025,2025,6,Tata AIG,Uttar Pradesh,Two-Wheeler,2,5,Collision,Non-Network Garage,30317.87,0,16,0,4.2,6.2,0,0.0394,0,Medium Risk,AI analysis not requested.,False
CLM-012635,30-06-2025,2025,6,New India Assurance,Karnataka,Two-Wheeler,11,36,Natural Disaster,Network Garage,93773.32,0,1,1,4.2,6.2,0,-0.0056,1,Medium Risk,AI analysis not requested.,False
CLM-012636,30-06-2025,2025,6,New India Assurance,Uttar Pradesh,Private Car,0,29,Collision,Cash Settlement,72077.99,1,5,0,4.2,6.2,0,-0.0219,1,Medium Risk,AI analysis not requested.,False
CLM-012637,30-06-2025,2025,6,Bajaj Allianz,Punjab,Private Car,0,40,Collision,Cash Settlement,161422.71,0,4,1,4.2,6.2,0,0.0285,0,Medium Risk,AI analysis not requested.,False
CLM-012638,30-06-2025,2025,6,SBI General,Rajasthan,Commercial Vehicle,2,28,Theft,Network Garage,105185.12,0,2,1,4.2,6.2,0,-0.0139,1,Medium Risk,AI analysis not requested.,False
CLM-012639,01-07-2025,2025,7,Oriental Insurance,Rajasthan,Private Car,6,30,Fire,Non-Network Garage,103674.19,0,5,1,4.2,6.2,0,0.026,0,Medium Risk,AI analysis not requested.,False
CLM-012640,02-07-2025,2025,7,HDFC ERGO,Tamil Nadu,Private Car,16,57,Vandalism,Network Garage,27928.85,0,25,0,4.2,6.2,0,0.0436,0,Medium Risk,AI analysis not requested.,False
CLM-012641,02-07-2025,2025,7,New India Assurance,Tamil Nadu,Private Car,4,2,Collision,Network Garage,743909,0,2,1,4.2,6.2,1,-0.0141,1,Medium Risk,AI analysis not requested.,False
CLM-012642,03-07-2025,2025,7,HDFC ERGO,West Bengal,Private Car,2,47,Collision,Non-Network Garage,59224.22,0,2,0,4.2,6.2,0,0.0454,0,Medium Risk,AI analysis not requested.,False
CLM-012643,03-07-2025,2025,7,Bajaj Allianz,Gujarat,Private Car,8,49,Theft,Network Garage,107124.45,0,7,1,4.2,6.2,0,0.041,0,Medium Risk,AI analysis not requested.,False
CLM-012644,03-07-2025,2025,7,United India Insurance,West Bengal,Two-Wheeler,4,43,Theft,Non-Network Garage,75659.47,0,2,1,4.2,6.2,0,0.0393,0,Medium Risk,AI analysis not requested.,False
CLM-012645,03-07-2025,2025,7,ICICI Lombard,Madhya Pradesh,Private Car,12,59,Collision,Network Garage,35012.89,1,25,0,4.2,6.2,0,0.0439,0,Medium Risk,AI analysis not requested.,False
CLM-012646,04-07-2025,2025,7,United India Insurance,Odisha,Private Car,7,37,Collision,Network Garage,76574.83,0,2,1,4.2,6.2,0,0.043,0,Medium Risk,AI analysis not requested.,False
CLM-012647,04-07-2025,2025,7,ICICI Lombard,Kerala,Private Car,4,5,Theft,Network Garage,137773.38,0,1,1,4.2,6.2,0,0.0193,0,Medium Risk,AI analysis not requested.,False
CLM-012648,04-07-2025,2025,7,Oriental Insurance,Gujarat,Two-Wheeler,0,29,Collision,Network Garage,174857.04,0,1,1,4.2,6.2,0,-0.0499,1,High Risk,AI analysis not requested.,False
CLM-012649,04-07-2025,2025,7,HDFC ERGO,Uttar Pradesh,Private Car,10,40,Collision,Network Garage,70752.56,2,2,0,4.2,6.2,0,-0.0571,1,High Risk,AI analysis not requested.,False
CLM-012650,04-07-2025,2025,7,Tata AIG,Telangana,Private Car,1,56,Collision,Non-Network Garage,119418.61,0,1,1,4.2,6.2,0,-0.0265,1,High Risk,AI analysis not requested.,False
CLM-012651,04-07-2025,2025,7,National Insurance,Tamil Nadu,Private Car,9,22,Natural Disaster,Network Garage,65119.2,3,5,0,4.2,6.2,0,-0.0343,1,High Risk,AI analysis not requested.,False
CLM-012652,04-07-2025,2025,7,Oriental Insurance,Delhi,Private Car,6,54,Collision,Non-Network Garage,65000.66,0,0,0,4.2,6.2,0,-0.0432,1,High Risk,AI analysis not requested.,False
CLM-012653,04-07-2025,2025,7,United India Insurance,Uttar Pradesh,Commercial Vehicle,9,14,Fire,Non-Network Garage,26754.05,0,1,0,4.2,6.2,0,-0.0427,1,High Risk,AI analysis not requested.,False
CLM-012654,04-07-2025,2025,7,New India Assurance,Andhra Pradesh,Two-Wheeler,1,53,Collision,Network Garage,71740.86,1,16,0,4.2,6.2,0,-0.0614,1,High Risk,AI analysis not requested.,False
CLM-012655,05-07-2025,2025,7,ICICI Lombard,Odisha,Commercial Vehicle,6,49,Natural Disaster,Non-Network Garage,51020.28,0,2,0,4.2,6.2,0,-0.0393,1,High Risk,AI analysis not requested.,False
CLM-012656,05-07-2025,2025,7,SBI General,Gujarat,Private Car,4,10,Natural Disaster,Network Garage,9397.07,0,1,0,4.2,6.2,0,-0.0325,1,High Risk,AI analysis not requested.,False
CLM-012657,05-07-2025,2025,7,ICICI Lombard,Tamil Nadu,Private Car,4,50,Collision,Cash Settlement,591801.6,0,6,1,4.2,6.2,1,-0.0565,1,High Risk,AI analysis not requested.,False
CLM-012658,06-07-2025,2025,7,HDFC ERGO,Karnataka,Private Car,20,58,Collision,Network Garage,126120.05,0,5,1,4.2,6.2,0,-0.0277,1,High Risk,AI analysis not requested.,False
CLM-012659,07-07-2025,2025,7,SBI General,Tamil Nadu,Private Car,3,32,Theft,Non-Network Garage,70303.61,1,7,0,4.2,6.2,0,-0.0291,1,High Risk,AI analysis not requested.,False
CLM-012660,07-07-2025,2025,7,Bajaj Allianz,Telangana,Private Car,4,54,Theft,Cash Settlement,12210.59,1,16,0,4.2,6.2,0,-0.0455,1,High Risk,AI analysis not requested.,False
CLM-012661,07-07-2025,2025,7,Bajaj Allianz,Karnataka,Private Car,10,49,Collision,Network Garage,39755.58,0,1,0,4.2,6.2,0,-0.0315,1,High Risk,AI analysis not requested.,False
CLM-012662,07-07-2025,2025,7,Reliance General,Gujarat,Commercial Vehicle,0,48,Collision,Non-Network Garage,123977.39,0,1,1,4.2,6.2,0,-0.0327,1,High Risk,AI analysis not requested.,False
CLM-012663,07-07-2025,2025,7,Tata AIG,Delhi,Two-Wheeler,1,45,Fire,Non-Network Garage,29433.98,1,2,0,4.2,6.2,0,-0.0582,1,High Risk,AI analysis not requested.,False
CLM-012664,07-07-2025,2025,7,ICICI Lombard,Maharashtra,Two-Wheeler,14,47,Fire,Non-Network Garage,24010.27,0,1,0,4.2,6.2,0,-0.0415,1,High Risk,AI analysis not requested.,False
CLM-012665,07-07-2025,2025,7,New India Assurance,Telangana,Commercial Vehicle,0,50,Theft,Network Garage,67938.28,1,5,0,4.2,6.2,0,-0.0433,1,High Risk,AI analysis not requested.,False
CLM-012666,08-07-2025,2025,7,SBI General,Madhya Pradesh,Private Car,7,16,Natural Disaster,Non-Network Garage,11059.22,1,7,0,4.2,6.2,0,-0.0429,1,High Risk,AI analysis not requested.,False
CLM-012667,08-07-2025,2025,7,National Insurance,Delhi,Two-Wheeler,7,19,Natural Disaster,Network Garage,84347.61,1,10,1,4.2,6.2,0,-0.0803,1,High Risk,AI analysis not requested.,False
CLM-012668,08-07-2025,2025,7,United India Insurance,Karnataka,Private Car,3,16,Theft,Non-Network Garage,367485.16,0,5,1,4.2,6.2,1,-0.0463,1,High Risk,AI analysis not requested.,False
CLM-012669,08-07-2025,2025,7,National Insurance,Karnataka,Private Car,3,24,Theft,Network Garage,142033.42,0,0,1,4.2,6.2,0,-0.0499,1,High Risk,AI analysis not requested.,False
CLM-012670,09-07-2025,2025,7,Bajaj Allianz,Bihar,Commercial Vehicle,5,53,Collision,Network Garage,89151.66,0,2,1,4.2,6.2,0,-0.0452,1,High Risk,AI analysis not requested.,False
CLM-012671,09-07-2025,2025,7,New India Assurance,Kerala,Two-Wheeler,0,25,Fire,Network Garage,137678.81,1,4,1,4.2,6.2,1,-0.0408,1,High Risk,AI analysis not requested.,False
CLM-012672,09-07-2025,2025,7,Reliance General,Telangana,Two-Wheeler,2,41,Collision,Cash Settlement,110457.83,0,0,1,4.2,6.2,0,-0.0375,1,High Risk,AI analysis not requested.,False
CLM-012673,10-07-2025,2025,7,United India Insurance,Maharashtra,Private Car,0,31,Collision,Network Garage,93202.43,1,12,1,4.2,6.2,0,-0.035,1,High Risk,AI analysis not requested.,False
CLM-012674,11-07-2025,2025,7,SBI General,West Bengal,Private Car,2,30,Collision,Non-Network Garage,88571.5,0,7,1,4.2,6.2,0,-0.0521,1,High Risk,AI analysis not requested.,False
CLM-012675,11-07-2025,2025,7,Reliance General,Rajasthan,Two-Wheeler,1,29,Collision,Non-Network Garage,131669.08,1,0,1,4.2,6.2,0,-0.07,1,High Risk,AI analysis not requested.,False
CLM-012676,11-07-2025,2025,7,Oriental Insurance,Odisha,Two-Wheeler,4,59,Fire,Network Garage,42359.53,1,4,0,4.2,6.2,0,-0.0305,1,High Risk,AI analysis not requested.,False
CLM-012677,11-07-2025,2025,7,Tata AIG,Madhya Pradesh,Two-Wheeler,0,50,Theft,Network Garage,93196.83,0,10,1,4.2,6.2,0,-0.0806,1,High Risk,AI analysis not requested.,False
CLM-012678,11-07-2025,2025,7,Oriental Insurance,Madhya Pradesh,Private Car,1,58,Collision,Network Garage,53250.51,2,3,0,4.2,6.2,0,-0.0431,1,High Risk,AI analysis not requested.,False
CLM-012679,12-07-2025,2025,7,HDFC ERGO,Gujarat,Two-Wheeler,1,32,Fire,Network Garage,49347.26,0,15,0,4.2,6.2,0,-0.0791,1,High Risk,AI analysis not requested.,False
CLM-012680,12-07-2025,2025,7,Bajaj Allianz,Karnataka,Two-Wheeler,0,29,Vandalism,Network Garage,36391.91,0,3,0,4.2,6.2,0,-0.0457,1,High Risk,AI analysis not requested.,False
CLM-012681,12-07-2025,2025,7,ICICI Lombard,Karnataka,Two-Wheeler,2,50,Collision,Non-Network Garage,51463.32,0,2,0,4.2,6.2,0,-0.0395,1,High Risk,AI analysis not requested.,False
CLM-012682,13-07-2025,2025,7,United India Insurance,Karnataka,Commercial Vehicle,6,21,Collision,Non-Network Garage,48224.37,0,3,0,4.2,6.2,0,-0.0514,1,High Risk,AI analysis not requested.,False
CLM-012683,13-07-2025,2025,7,ICICI Lombard,Haryana,Private Car,5,33,Fire,Network Garage,84187.1,1,9,1,4.2,6.2,0,-0.0817,1,High Risk,AI analysis not requested.,False
CLM-012684,13-07-2025,2025,7,HDFC ERGO,Rajasthan,Private Car,0,1,Vandalism,Non-Network Garage,148608.82,0,3,1,4.2,6.2,0,-0.0557,1,High Risk,AI analysis not requested.,False
CLM-012685,14-07-2025,2025,7,Bajaj Allianz,Madhya Pradesh,Private Car,2,51,Vandalism,Cash Settlement,35485.96,0,3,0,4.2,6.2,0,-0.0708,1,High Risk,AI analysis not requested.,False
CLM-012686,14-07-2025,2025,7,New India Assurance,Telangana,Private Car,0,14,Fire,Cash Settlement,131612.6,1,3,1,4.2,6.2,0,-0.0613,1,High Risk,AI analysis not requested.,False
CLM-012687,14-07-2025,2025,7,Reliance General,Delhi,Private Car,4,4,Collision,Cash Settlement,14147.81,0,11,0,4.2,6.2,0,-0.0353,1,High Risk,AI analysis not requested.,False
CLM-012688,14-07-2025,2025,7,United India Insurance,Tamil Nadu,Commercial Vehicle,3,17,Theft,Cash Settlement,238691.46,0,3,1,4.2,6.2,0,-0.0974,1,High Risk,AI analysis not requested.,False
CLM-012689,14-07-2025,2025,7,Tata AIG,Karnataka,Private Car,4,26,Collision,Network Garage,59856.26,1,5,0,4.2,6.2,0,-0.0833,1,High Risk,AI analysis not requested.,False
CLM-012690,14-07-2025,2025,7,HDFC ERGO,Rajasthan,Private Car,0,12,Collision,Cash Settlement,24872.64,0,11,0,4.2,6.2,0,-0.035,1,High Risk,AI analysis not requested.,False
CLM-012691,15-07-2025,2025,7,New India Assurance,Uttar Pradesh,Private Car,6,31,Collision,Network Garage,21247.04,0,0,0,4.2,6.2,0,-0.0521,1,High Risk,AI analysis not requested.,False
CLM-012692,15-07-2025,2025,7,Reliance General,West Bengal,Two-Wheeler,2,58,Natural Disaster,Cash Settlement,7593.24,0,8,0,4.2,6.2,0,-0.0407,1,High Risk,AI analysis not requested.,False
CLM-012693,15-07-2025,2025,7,Tata AIG,Andhra Pradesh,Private Car,4,15,Collision,Network Garage,15473.61,1,6,0,4.2,6.2,0,-0.0411,1,High Risk,AI analysis not requested.,False
CLM-012694,16-07-2025,2025,7,New India Assurance,Karnataka,Two-Wheeler,6,22,Vandalism,Network Garage,83592.87,0,3,1,4.2,6.2,0,-0.0707,1,High Risk,AI analysis not requested.,False
CLM-012695,16-07-2025,2025,7,Reliance General,Jharkhand,Two-Wheeler,11,20,Vandalism,Non-Network Garage,73083.65,0,0,0,4.2,6.2,0,-0.0895,1,High Risk,AI analysis not requested.,False
CLM-012696,16-07-2025,2025,7,United India Insurance,Maharashtra,Private Car,0,9,Theft,Network Garage,128477.06,1,12,1,4.2,6.2,0,-0.0515,1,High Risk,AI analysis not requested.,False
CLM-012697,17-07-2025,2025,7,Tata AIG,Delhi,Two-Wheeler,4,31,Fire,Non-Network Garage,136075.5,0,0,1,4.2,6.2,0,-0.0707,1,High Risk,AI analysis not requested.,False
CLM-012698,17-07-2025,2025,7,Oriental Insurance,Tamil Nadu,Two-Wheeler,7,24,Vandalism,Network Garage,83392.64,0,3,1,4.2,6.2,0,-0.0447,1,High Risk,AI analysis not requested.,False
CLM-012699,17-07-2025,2025,7,Oriental Insurance,Tamil Nadu,Private Car,4,13,Theft,Non-Network Garage,70979.05,0,6,0,4.2,6.2,0,-0.0457,1,High Risk,AI analysis not requested.,False
CLM-012700,17-07-2025,2025,7,Oriental Insurance,Gujarat,Two-Wheeler,0,24,Collision,Non-Network Garage,78448.58,0,0,1,4.2,6.2,0,-0.0619,1,High Risk,AI analysis not requested.,False
CLM-012701,18-07-2025,2025,7,Bajaj Allianz,Maharashtra,Two-Wheeler,2,35,Collision,Non-Network Garage,147853.24,0,7,1,4.2,6.2,0,-0.0451,1,High Risk,AI analysis not requested.,False
CLM-012702,18-07-2025,2025,7,SBI General,Maharashtra,Private Car,3,9,Natural Disaster,Network Garage,92558.61,0,6,1,4.2,6.2,0,-0.0501,1,High Risk,AI analysis not requested.,False
CLM-012703,19-07-2025,2025,7,Tata AIG,West Bengal,Two-Wheeler,2,45,Collision,Network Garage,58119.06,1,0,0,4.2,6.2,0,-0.0394,1,High Risk,AI analysis not requested.,False
CLM-012704,19-07-2025,2025,7,National Insurance,Maharashtra,Two-Wheeler,5,46,Vandalism,Network Garage,34974.97,0,2,0,4.2,6.2,0,-0.0372,1,High Risk,AI analysis not requested.,False
CLM-012705,19-07-2025,2025,7,Oriental Insurance,Kerala,Private Car,8,18,Collision,Network Garage,147738.14,0,3,1,4.2,6.2,0,-0.0563,1,High Risk,AI analysis not requested.,False
CLM-012706,19-07-2025,2025,7,ICICI Lombard,Andhra Pradesh,Two-Wheeler,2,13,Fire,Cash Settlement,99000.3,0,0,1,4.2,6.2,0,-0.0631,1,High Risk,AI analysis not requested.,False
CLM-012707,20-07-2025,2025,7,New India Assurance,West Bengal,Two-Wheeler,6,39,Theft,Network Garage,143715.57,0,1,1,4.2,6.2,0,-0.0397,1,High Risk,AI analysis not requested.,False
CLM-012708,20-07-2025,2025,7,Oriental Insurance,Uttar Pradesh,Two-Wheeler,2,40,Collision,Cash Settlement,53246.73,0,2,0,4.2,6.2,1,-0.0672,1,High Risk,AI analysis not requested.,False
CLM-012709,21-07-2025,2025,7,Oriental Insurance,Andhra Pradesh,Two-Wheeler,0,25,Collision,Cash Settlement,288877.93,0,3,1,4.2,6.2,1,-0.0311,1,High Risk,AI analysis not requested.,False
CLM-012710,21-07-2025,2025,7,New India Assurance,Karnataka,Private Car,1,56,Collision,Non-Network Garage,32865.54,0,8,0,4.2,6.2,0,-0.0696,1,High Risk,AI analysis not requested.,False
